OBJECTID,RoadWidth,sidewalk_width,public_transport,has_utilities,people_flow,tree_density
2601,0.07818053794442616,0.18680024020565705,1.0,0.0,0.04257186782684488,0.0
2606,0.08222552180544618,0.1110783730383029,1.0,1.0,0.3560365234985006,0.0
2609,0.0797530254203977,0.17737183384001182,1.0,1.0,0.12572141946491566,0.16318709219994057
2610,0.07925852614338799,0.16588096802681201,1.0,0.0,0.030980386149708137,0.0
2612,0.061476777090344006,0.04154390133559223,1.0,1.0,0.07720573647020215,0.0
2613,0.10114795630729781,0.12551561551149087,0.0,0.0,0.0,0.0
2614,0.09026694972115396,0.08249852603918681,1.0,1.0,0.111536713694548,0.0
2615,0.0816248417020847,0.07071302298173247,1.0,1.0,0.3588101703701932,0.0
2618,0.08196563159237563,0.0888332356300825,1.0,0.0,0.07743773824940264,0.0
2622,0.08096348684080792,0.18228246043596547,1.0,1.0,0.2001971081850261,0.12824443571490163
2623,0.08302743985589339,0.0715969372969947,1.0,0.0,0.12373034536060667,0.0
2624,0.26227382093523866,0.16421135294716166,1.0,1.0,0.217428176261662,0.06807446512920255
2626,0.08309923831942649,0.09664112986299353,1.0,1.0,0.034518783531699335,0.0
2629,0.2632142796829259,0.06511490627401298,0.6666666666666666,0.0,4.760943620992939e-05,0.08744766266491649
2630,0.08252080562730063,0.08220388879493223,1.0,1.0,0.20708482126886374,0.017514443667302218
2631,0.0830163161502756,0.08927519242751916,1.0,1.0,0.3404890137768801,0.0
2633,0.08276047092106607,0.08397171578599491,0.6666666666666666,1.0,0.17235446367201682,0.0
2635,0.3645765190102612,0.13121194102838343,1.0,1.0,0.022230314144041762,0.1699035172605417
2637,0.08346733185077933,0.1213906879065999,0.3333333333333333,1.0,0.07987315914867683,0.0
2638,0.058865942257248643,0.06776664649734827,0.6666666666666666,1.0,0.26086779515531827,0.0
2639,0.06140497862681091,0.0,1.0,1.0,0.04601528798276381,0.0
2640,0.16069719746326927,0.12256923533883325,1.0,1.0,0.069607768135597,0.10082302555307508
2641,0.07980561021059096,0.12472991347682184,0.6666666666666666,1.0,0.14204692729031812,0.0
2642,0.08280597698950255,0.15188568152592813,1.0,1.0,0.2801045209154364,0.020695403895718157
2644,0.08107978012681226,0.07984678781820861,1.0,1.0,0.289389555080549,0.0
2645,0.06188835419820278,0.057748969892457286,1.0,1.0,0.028510105215747667,0.0
2647,0.08287676420707041,0.10233745800235709,1.0,1.0,0.19483454395415567,0.0
2648,0.08342789325813438,0.19298762746876846,1.0,1.0,0.35923917963125607,0.0
2649,0.08276148216703134,0.13563150840679633,1.0,1.0,0.2619318975119278,0.045079571911737934
2654,0.2656887985599048,0.10980160899980358,1.0,1.0,0.17418916013212607,0.0538942809784327
2655,0.08239844486550478,0.08623060215871145,1.0,1.0,0.2232265629134328,0.0
2656,0.10822263308022184,0.0869180903972697,1.0,1.0,0.2317253343183751,0.0
2658,0.21524987230491568,0.12364957801394619,0.6666666666666666,0.0,0.2514976268581044,0.16714413007444595
2663,0.11544394051810783,0.1246317000548026,0.6666666666666666,0.0,9.840940994266603e-05,0.011976506884096157
2664,0.2746069767274887,0.1999116115310843,1.0,1.0,0.40463185497777115,0.0
2665,0.08123652325142679,0.06776664649734827,0.6666666666666666,1.0,0.23501608153551432,0.019900163838614173
2666,0.26172066939224414,0.18768414910631506,1.0,1.0,0.19582087339364168,0.032834791273438024
2668,0.26307068275585965,0.1750147307560401,1.0,1.0,0.2534151571658789,0.1049237815101896
2670,0.08206068871310962,0.1538008188037714,1.0,1.0,0.3405720535553515,0.013040020695403895
2671,0.26090560514424865,0.2857984636698095,1.0,1.0,0.2936237263059492,0.08617336233244867
2673,0.16088630045877195,0.13877430760165,1.0,1.0,0.15686813530323887,0.005288825440016863
2677,0.26849298362155694,0.23747790498998234,1.0,1.0,0.28334834790879454,0.005729560893351601
2679,0.09256450055421334,0.06982910974985268,1.0,0.0,0.03703720383147314,0.22184323231548994
2680,0.08277867334844068,0.05745433082144963,1.0,1.0,0.1849585225889166,0.04979352502131818
2681,0.07946785405819579,0.22362993265055983,1.0,0.0,0.005402083747607303,0.0
2683,0.05950737557300989,0.05745433082174426,1.0,1.0,0.04092884254528156,0.0
2684,0.08085427227656039,0.1538008188037714,1.0,1.0,0.347281279757513,0.12174837838096789
2689,0.2638372071975229,0.2030052995430171,1.0,1.0,0.232954598974892,0.03380249302967299
2691,0.162464855410535,0.10194460878766452,1.0,1.0,0.09425303083051291,0.08882735625796437
2692,0.2620199981979596,0.20182675552887452,1.0,1.0,0.32569773880365654,0.0
2694,0.08505397677026443,0.20447849145550975,1.0,1.0,0.1199514302328276,0.020954096444414635
2696,0.06357814620614391,0.0,1.0,1.0,0.3522968311955708,0.0
2698,0.08150854841608038,0.19976429217118447,1.0,1.0,0.24483721032842717,0.01585689511454331
2699,0.08082696863549851,0.07601649745786683,1.0,1.0,0.26786956742358237,0.0
2700,0.08990290117366218,0.05195442930347673,1.0,1.0,0.04981435741417075,0.0
2701,0.08465352336802344,0.1929876250804361,1.0,1.0,0.08026999820191441,0.27455902501652757
2705,0.2655047517942284,0.11981928547593797,0.6666666666666666,0.0,0.0024697818761372065,0.07137998102921309
2706,0.08134371532374382,0.18994303771488905,1.0,1.0,0.29029378429001423,0.12221785745082446
2707,0.25950098449850945,0.19505008501915147,1.0,1.0,0.16288098056321113,0.045108315528259765
2709,0.08291418030778483,0.045079551966705954,1.0,1.0,0.06863689669758322,0.0
2711,0.21189455819219963,0.13297976807798076,1.0,1.0,0.18184684646419394,0.1438713818972703
2714,0.06414950017651298,0.09281084196110785,1.0,1.0,0.28577549683537357,0.017715648982955034
2715,0.0620632997501919,0.06776664649734827,1.0,1.0,0.1983136804662362,0.0
2719,0.06505355406945094,0.08397171507189158,1.0,1.0,0.3019142804179952,0.0
2720,0.06385421635465853,0.0,1.0,1.0,0.3092741789729503,0.0
2721,0.08032134565287101,0.15065802487693972,1.0,0.0,0.021830775192946718,0.0
2723,0.16430228932940333,0.12964054143076018,1.0,1.0,0.21089647463954989,0.037443351122438226
2725,0.0842793623608791,0.1860145359230014,1.0,1.0,0.06161054010050898,0.11370974696036255
2726,0.36035153336742576,0.0763111365288745,1.0,1.0,0.06053638707008269,0.19895373235860533
2729,0.2632233808966131,0.1266941631785504,0.6666666666666666,0.0,0.007313826898319805,0.09278439413246974
2730,0.08185034955233657,0.17678255815674723,1.0,1.0,0.07444857545548586,0.0
2732,0.0845807136585251,0.08171282557316835,1.0,1.0,0.26464920901223066,0.0
2733,0.1593572965593064,0.10606953447259872,1.0,1.0,0.1263157450899119,0.07068055302718187
2735,0.27000580758557846,0.20536240274405818,1.0,1.0,0.10927881783098436,0.03199164518879765
2736,0.06264476618021354,0.0,1.0,1.0,0.291231622460484,0.0
2740,0.09125392578324285,0.08190925055819093,1.0,1.0,0.06772311419752543,0.05008096118653649
2742,0.2620978641372843,0.19387153960056966,1.0,1.0,0.26623056202214906,0.0
2744,0.06249307928542529,0.11844431293223336,1.0,0.0,0.005294492744367607,0.0
2746,0.07837975339958139,0.2421921010427225,1.0,0.0,0.007088750448796202,0.0
2748,0.21128679936708136,0.1274798674378315,1.0,1.0,0.12190531657935871,0.145452280805971
2749,0.062475888104015956,0.0,1.0,1.0,0.2886920051879992,0.0
2750,0.08290710158602804,0.12256923674425459,0.6666666666666666,1.0,0.05705565335344719,0.0
2751,0.16015719211782306,0.1258102528264585,1.0,1.0,0.20898822720265336,0.09547671288001455
2752,0.06372477687110588,0.0,1.0,1.0,0.13848945453207723,0.0
2753,0.26487980178770076,0.14319386844725987,0.6666666666666666,0.0,0.01451908575274566,0.0
2754,0.07798334498120145,0.17206835760813202,0.6666666666666666,1.0,0.09909049771330938,0.0
2760,0.2591369359510176,0.1894519713556276,1.0,1.0,0.08083510245170136,0.05237086930277567
2765,0.07949515769925768,0.19976429217118447,1.0,1.0,0.16961028584064552,0.07262553774515909
2766,0.08049932494275588,0.08308780003653507,1.0,0.0,0.006193730978796379,0.0
2767,0.26310809885657405,0.15114908648320569,1.0,0.0,0.01613957099377153,0.0
2768,0.08167843773824322,0.06658809636004714,1.0,1.0,0.11708959824421061,0.0
2769,0.062182626774092004,0.0,1.0,1.0,0.2805612538329854,0.0
2775,0.08259867156662527,0.08544490232469064,1.0,1.0,0.26229676393110835,0.0
2776,0.08187563070146796,0.1538008188037714,1.0,1.0,0.11726362885438703,0.02634831514501154
2779,0.1618490066176947,0.10606953447259872,1.0,0.0,0.16487324720016897,0.04138122658592904
2780,0.08477992911368032,0.09349832973148695,0.6666666666666666,0.0,0.04549539591445857,0.0
2782,0.08215372334191308,0.1538008188037714,1.0,1.0,0.11063320954181662,0.16087802167268686
2784,0.2587364825487767,0.24690630826517387,1.0,1.0,0.24355738348864453,0.0
2786,0.05773152653342557,0.0,1.0,1.0,0.06570781490401824,0.0
2787,0.06464501069948793,0.0,1.0,1.0,0.26287944493104665,0.0
2791,0.07457544607829208,0.22922804865586333,1.0,0.0,0.014381051596337884,0.04311542478274616
2792,0.25827737688055086,0.10577489610430171,1.0,1.0,0.09241029141980567,0.06731754989412768
2794,0.07911695170825231,0.1418188966527205,0.6666666666666666,1.0,0.08239158173214815,0.23321612325262764
2795,0.16019157448064175,0.15055981009723043,1.0,1.0,0.18280737744902556,0.08502361767157543
2796,0.08168551646000001,0.15556865372068357,1.0,1.0,0.08234983743957175,0.12250529361604277
2798,0.22571525679933976,0.10931054950117856,1.0,1.0,0.06779476414426705,0.10425309712468023
2799,0.07864874482633923,0.12021213682144963,0.6666666666666666,0.0,0.0004683394551052353,0.0
2802,0.16952537473994544,0.13769396862659597,1.0,1.0,0.042862469958121936,0.06332218719759321
2804,0.0522249888788225,0.0,1.0,1.0,0.09937331625059466,0.0
2806,0.06209565962108006,0.18856806409428406,1.0,1.0,0.2670534014746711,0.0
2807,0.08608140267096351,0.08131997614790808,1.0,0.0,0.014373170176152797,0.0
2808,0.26044447698409234,0.17589864375368297,1.0,0.0,0.014796151510663403,0.014860449741786512
2811,0.1618247367145286,0.10548025937477903,1.0,0.0,0.19420811818803668,0.0664360789874582
2812,0.08388497643442963,0.08073070034777059,1.0,1.0,0.2673804515385542,0.0
2813,0.060988244164529304,0.09340011834678846,0.6666666666666666,1.0,0.02781186512267663,0.0
2814,0.08099685795766136,0.11225692314054214,1.0,1.0,0.08355420831177082,0.024278774755439728
2817,0.26541576214928597,0.31172657683794935,1.0,1.0,0.22922494687799758,0.024250031138917896
2819,0.08100292543345287,0.14299744708249854,0.6666666666666666,1.0,0.03223679661430556,0.0
2822,0.0824004673574353,0.10120801280804362,0.6666666666666666,0.0,0.0,0.0
2823,0.08380407675720924,0.13101551790768023,0.6666666666666666,1.0,0.03711398447297609,0.0
2824,0.061425203546116,0.11844431293223336,1.0,0.0,0.033021910304783124,0.018721675561219113
2825,0.06038210333295546,0.09015910437183267,0.6666666666666666,1.0,0.2112950003284169,0.0
2826,0.062133075721794495,0.05657041782351209,0.6666666666666666,1.0,0.03586743765334026,0.0
2827,0.2698349070174503,0.17589864375368297,1.0,0.0,0.030720480862221546,0.07054641615007999
2829,0.06946460896989327,0.09605185593586722,0.3333333333333333,1.0,0.02177052444810559,0.0
2831,0.3395117765154506,0.15615792259045377,1.0,1.0,0.12952069547602868,0.1466116066723515
2832,0.08476071544034047,0.11039088564289924,1.0,1.0,0.08360069535616516,0.0
2834,0.26127268742963616,0.14319387020329996,1.0,1.0,0.12766708984161274,0.0722518707303753
2835,0.07996235333520547,0.1373011186393636,1.0,0.0,0.029928740925025586,0.0256201435264585
2837,0.15941594882529114,0.23737968946110788,1.0,1.0,0.1306069361028898,0.10457885811192763
2838,0.16337194304136873,0.1191809061841485,1.0,1.0,0.030692928417331775,0.06501806057238121
2839,0.08495993089549572,0.08839127872706738,0.3333333333333333,1.0,0.1147093387380844,0.0
2843,0.16612556580475812,0.1321940664646435,1.0,1.0,0.033355238310029706,0.08815667187245499
2844,0.08632814668648572,0.0889805533565115,1.0,0.0,0.020304354339372728,0.0
2845,0.08279283079195425,0.20329994388214498,1.0,1.0,0.26058686981342144,0.0
2846,0.08312047448469685,0.14456884609506976,1.0,1.0,0.19933065204567088,0.030650276417778885
2848,0.2682968019042975,0.15380082863818506,1.0,0.0,0.04609598244339801,0.12439279110097631
2849,0.08388194269653387,0.13376546734973485,1.0,0.0,0.03898623734406633,0.10076553832003142
2851,0.2677052230146233,0.1477116488023964,1.0,0.0,0.17272503755970464,0.060649030861062936
2852,0.15858470464185154,0.10047142045767041,0.6666666666666666,0.0,0.0,0.0
2855,0.16610938586931406,0.28662345306823805,1.0,0.0,0.20344328113196233,0.12243822517749182
2858,0.06793459382446246,0.19917501445079555,1.0,0.0,0.031540858643812,0.0
2859,0.08336317351635807,0.08799842897426832,0.6666666666666666,0.0,0.03477911578873927,0.0
2864,0.08466161333574548,0.14859556257316836,1.0,1.0,0.07312733842849176,0.0
2865,0.07826851634340336,0.29581614642103715,1.0,1.0,0.15554225780218942,0.27826695154784375
2866,0.16578578716043246,0.12212728287934592,0.6666666666666666,0.0,0.0,0.0
2867,0.2720515581732893,0.15792575525957572,1.0,0.0,0.13432260884683944,0.08301156451504728
2868,0.16450150478455858,0.1218326443354449,0.6666666666666666,1.0,0.023036263905672264,0.0
2869,0.16180653428715397,0.09457866760577491,0.6666666666666666,0.0,0.0014889806832714203,0.0
2874,0.08363823241890742,0.20329994388214498,1.0,1.0,0.24117874513914836,0.044677161280432295
2875,0.08436228453003,0.12522097819681793,0.6666666666666666,1.0,0.02350909203115898,0.0
2876,0.1597597724534779,0.10047141987242192,0.6666666666666666,0.0,0.01964028390618214,0.0
2878,0.1537044316135309,0.09860538073561187,0.6666666666666666,1.0,0.022120418078073977,0.0
2880,0.15702738585535883,0.09497151771017484,0.6666666666666666,1.0,0.02540257502753595,0.0
2881,0.26669903327919453,0.15763111548615205,1.0,0.0,0.061957886647668416,0.09087773423652164
2883,0.17191393770987776,0.1016499692013357,1.0,1.0,0.03475980461709624,0.0
2884,0.26194213225863505,0.15792575525957572,1.0,0.0,0.09406405141722705,0.0814689904283757
2888,0.26158718492483046,0.15321155190100177,1.0,0.0,0.0753775699758246,0.02490155311341273
2890,0.2621130328267631,0.13376547086210963,1.0,0.0,0.0717760185254302,0.08084621207040268
2892,0.26550980802405466,0.13435474549175014,0.6666666666666666,0.0,0.0788929240066433,0.07522204443763114
2893,0.16463701174390274,0.22156747144745634,1.0,1.0,0.21456362085587946,0.07389983807762693
2895,0.07945774159854324,0.13022981606010609,0.6666666666666666,1.0,0.13087823523523232,0.024202125111381513
2896,0.16447318989753143,0.12433706156923983,0.6666666666666666,0.0,0.0,0.0
2897,0.16498285786401998,0.1665684536197211,1.0,1.0,0.22821853880598522,0.17337191365417595
2901,0.16596983392610887,0.09723040431673542,0.6666666666666666,1.0,0.039006900343227964,0.015646108593383216
2902,0.023409029475898527,0.07562364864113143,0.6666666666666666,1.0,0.013642488856929508,0.027660940299508482
2905,0.1599074143644051,0.12747986427676292,1.0,1.0,0.23112859988190024,0.09642525222523497
2907,0.0834137358146208,0.12492634088224319,0.6666666666666666,1.0,0.02331297339892406,0.0
2909,0.07961448472315776,0.13572971845649187,0.6666666666666666,1.0,0.12811845565336175,0.0
2910,0.06065473524518822,0.028874484068061288,0.6666666666666666,0.0,0.03673879098622534,0.3699878318690057
2912,0.1632920546101136,0.23276370047259873,1.0,1.0,0.07839416036903006,0.05616502668365733
2914,0.1620805819437381,0.0811726552953742,0.6666666666666666,1.0,0.037475477137676835,0.1163445784748637
2915,0.08935076087663293,0.1383814587618346,1.0,1.0,0.08297144608773879,0.0
2916,0.16058292666919544,0.13563150367678256,1.0,1.0,0.22628754057869016,0.06883138036427744
2917,0.08655264329077234,0.16240424620942842,1.0,1.0,0.0870789035394438,0.07105422004196567
2923,0.08484464885545664,0.13941269024165195,1.0,1.0,0.06300339623066548,0.0
2924,0.08221642059175889,0.12846199217177373,0.6666666666666666,1.0,0.02334914011819665,0.0
2925,0.038954408076781064,0.04036535075898645,0.6666666666666666,1.0,0.032485755807812974,0.0
2926,0.08132349040443872,0.1369082704318405,1.0,1.0,0.10059213709256182,0.0
2927,0.03547996918935793,0.0,0.6666666666666666,0.0,0.03193859809319285,0.07042186047848539
2929,0.07971864305757903,0.1325869180907484,0.6666666666666666,1.0,0.12507533356416498,0.0
2931,0.059921076297395695,0.1620506808509134,1.0,1.0,0.060148003782429287,0.21960123022678713
2932,0.1603634862947351,0.11913179941494796,1.0,1.0,0.20640661306495872,0.09380958312174836
2933,0.16444083002664328,0.12374779162345316,0.6666666666666666,1.0,0.02956587971697577,0.0
2938,0.0808492160467341,0.13376546735002948,0.6666666666666666,1.0,0.11920251461763104,0.0
2940,0.1546812952159672,0.112256922297584,1.0,1.0,0.18465995545538064,0.08069291278228627
2942,0.08660927306482663,0.1345511674411707,1.0,1.0,0.04656233026096212,0.009677017562349694
2943,0.0386983605983785,0.0,0.6666666666666666,0.0,0.027840829481918638,0.0
2945,0.03799433115736797,0.0,0.6666666666666666,0.0,0.02687613929729647,0.0
2948,0.08292024778357636,0.11431938525751327,1.0,1.0,0.21556681047308313,0.02625250308993877
2949,0.09485497266551593,0.1492339448501768,1.0,1.0,0.07528649763269495,0.12111601881748761
2951,0.16219384149184668,0.12374779162345316,0.6666666666666666,1.0,0.012385300993992626,0.0
2954,0.0016700727116186406,0.0,0.6666666666666666,1.0,0.0015676677799287728,0.0
2955,0.08152371710555921,0.11756039923217444,0.6666666666666666,1.0,0.10880474063305082,0.0
2956,0.1597971885541923,0.3255745429605186,1.0,0.0,0.0649384673768071,0.06819902080079715
2957,0.15898212430619676,0.109015910664506,1.0,1.0,0.1471667664727586,0.09533299479740541
2960,0.16644916451363972,0.07365939937860931,0.6666666666666666,0.0,0.0027890990164267456,0.0
2961,0.037783789747401875,0.0,0.6666666666666666,0.0,0.022633583507861217,0.0
2963,0.0808340473572553,0.127479867203791,1.0,0.0,0.07860074313070767,0.0
2965,0.163472056391929,0.2828520919269299,1.0,0.0,0.07527137265778444,0.07207940903124431
2967,0.1613969796712257,0.13612257008279316,1.0,0.0,0.08835593836095952,0.13388776575868774
2969,0.1613231587157621,0.13543508348330388,1.0,0.0,0.09056548141737511,0.010309377125829971
2971,0.1636652043712927,0.09084659284482421,0.6666666666666666,0.0,0.06037123717369171,0.0
2974,0.16971447773544812,0.09310547962728344,0.6666666666666666,0.0,0.020265434635937274,0.0
2976,0.16643500707012615,0.09664113232174427,0.6666666666666666,0.0,0.0018167580164913724,0.0
2977,0.07629860920308659,0.061873894816146136,1.0,0.0,0.06724532145132853,0.0
2979,0.08152573959748971,0.1045963433329405,0.3333333333333333,1.0,0.09261929867255085,0.0
2980,0.08273923475579573,0.1386760974113141,0.3333333333333333,1.0,0.07771310597622927,0.0
2982,0.08305575474292054,0.07483794915831861,0.6666666666666666,1.0,0.08430000290731615,0.0
2983,0.25933008393038137,0.11337654672793165,0.6666666666666666,0.0,0.026924921946632402,0.03379291182416572
2984,0.15994483046511954,0.11549793802867807,0.6666666666666666,0.0,0.09700215057199658,0.0779814316237269
2986,0.08212136347102493,0.10312315846827735,0.3333333333333333,1.0,0.08604990906744671,0.0
2987,0.05929612629086811,0.19387154278491459,1.0,1.0,0.023291746480286157,0.19641471289917697
2988,0.038871991530612784,0.0,0.6666666666666666,0.0,0.01752451449204806,0.0
2991,0.0814023675897286,0.10164997194136713,1.0,1.0,0.1716155442016768,0.0
2994,0.06282173422413316,0.06010606928845022,0.6666666666666666,0.0,0.07475297208461057,0.0
2995,0.08190192309656458,0.12964054223850915,0.6666666666666666,1.0,0.04604910565864467,0.015310766400628527
2998,0.06152733938860676,0.09428403204714203,0.6666666666666666,1.0,0.008089629569917134,0.026223759473416944
2999,0.15912369874133245,0.11888627153889218,0.6666666666666666,0.0,0.07329020302552264,0.10107213689626428
3000,0.03944658148807069,0.0,0.3333333333333333,0.0,0.012202580450326857,0.0
3004,0.038530291518953125,0.0,0.6666666666666666,0.0,0.01272600410803819,0.0
3005,0.062067344734052926,0.0,0.3333333333333333,0.0,0.0683929260928602,0.0
3006,0.157872787482312,0.11844431527401297,0.6666666666666666,0.0,0.06910921731208512,0.0971246802272662
3009,0.06297544361085193,0.0,0.3333333333333333,1.0,0.05935871720031737,0.0
3010,0.08294957391656876,0.19387153576016503,1.0,0.0,0.12106319528402262,0.0
3011,0.03906756650029311,0.0,0.0,0.0,0.007379364476653124,0.0
3013,0.08128202931986327,0.15242584925731684,1.0,1.0,0.04016330520538825,0.31894875013174157
3016,0.06271656464374664,0.0,0.3333333333333333,1.0,0.03977492766194457,0.0
3017,0.05752826609440932,0.0,0.6666666666666666,1.0,0.0032334290376799368,0.0
3019,0.0854594864023317,0.1484973471375958,1.0,0.0,0.07854257608932802,0.0
3021,0.16160125135620723,0.11864074015065802,0.6666666666666666,0.0,0.07215392960979959,0.12162382270937329
3023,0.08317508176682062,0.16735415446022395,1.0,1.0,0.03532721849502659,0.2687240708625959
3026,0.16011977601710864,0.1185425265415439,0.6666666666666666,0.0,0.07241184260908735,0.07326747851414665
3027,0.06269633972444154,0.0,0.6666666666666666,1.0,0.0024401898300153856,0.0
3029,0.06261544004722114,0.0,0.3333333333333333,1.0,0.022620403125449454,0.0
3030,0.0823377701075895,0.13214496211844431,0.6666666666666666,1.0,0.028009648120887454,0.04341244215347175
3034,0.06153846309422456,0.0,0.3333333333333333,1.0,0.004415556510359473,0.0
3035,0.06106823372038098,0.0,0.3333333333333333,0.0,0.010425304986711426,0.0
3038,0.07953864127576363,0.1906305251573365,1.0,1.0,0.03336487927578814,0.16135708194805068
3039,0.06412826401124262,0.0,0.3333333333333333,0.0,0.005940012257766256,0.0
3040,0.1589861692900578,0.12227460270771952,0.6666666666666666,0.0,0.06813556487307544,0.11134318920006514
3041,0.08498622329059234,0.11873895024690631,0.6666666666666666,1.0,0.023739677054601425,0.0
3043,0.287012942229237,0.1573364806299352,0.3333333333333333,1.0,3.4129520886484573e-07,0.09454733594580869
3045,0.22009070674059142,0.13818503156717737,0.3333333333333333,1.0,0.0,0.0
3047,0.3804904967654792,0.23777254395565708,0.6666666666666666,0.0,0.0,0.21427407996474113
3049,0.620420736973812,0.11314083775427224,0.3333333333333333,0.0,0.0,0.10227936879018118
3051,0.07180564337945862,0.14967589522608526,0.3333333333333333,1.0,0.007352620216348719,0.2736488104933363
3053,0.051897041812290295,0.09428402853506189,0.6666666666666666,1.0,0.006164221567840159,0.40552452309549586
3055,0.0706396767815196,0.17407188797690043,0.3333333333333333,1.0,0.02193292968999374,0.23212386582479805
3057,0.35570991438690525,0.043606364734236895,0.6666666666666666,0.0,1.8679621723051343e-05,0.0
3058,0.19794947633133309,0.30259281730524457,0.6666666666666666,1.0,0.002138237080994341,0.008747640628143833
3060,0.3650588833356878,0.09546258130612847,0.6666666666666666,1.0,0.04094309931051169,0.033208458288221825
3063,0.06502726167435433,0.17982714421110785,0.6666666666666666,1.0,0.06599099174154592,0.0339653735232967
3064,0.36845869227087513,0.13307798209654292,0.6666666666666666,1.0,0.09660146145143388,0.0
3066,0.06852617271413665,0.0,0.6666666666666666,1.0,0.09682274964565127,0.22166118941085167
3068,0.05858724286922434,0.20035356230524456,1.0,1.0,0.059382096977519616,0.34926368435676575
3069,0.16206339076232876,0.20064820717133178,0.6666666666666666,0.0,0.011402929262086104,0.03084190052792442
3070,0.1044790005168478,0.24120998363818505,1.0,1.0,0.06623298661595065,0.07857546636517806
3073,0.3259418669076938,0.0963464932507366,0.6666666666666666,1.0,0.00025170324786906255,0.01657548552758908
3074,0.07558264705968605,0.11255156277360048,0.6666666666666666,0.0,0.01744254948041941,0.008738059422636555
3077,0.06841594690392383,0.0,0.6666666666666666,1.0,0.15854557804566022,0.0
3078,0.07274509088118052,0.07807896568532705,0.6666666666666666,1.0,0.18923236484091857,0.0
3079,0.35539541689171095,0.043606364734236895,0.6666666666666666,0.0,0.0003726670855141272,0.0
3082,0.07590523452260241,0.25338833797083093,1.0,1.0,0.14877100620375758,0.1314541395598394
3084,0.3623608791003874,0.16278727306069535,1.0,1.0,0.19458646942680777,0.024173381494859682
3086,0.030080421357878834,0.24867413531467297,1.0,1.0,0.09218892361241683,0.36782247942436114
3088,0.07326183756942582,0.0,0.6666666666666666,1.0,0.24310101831494604,0.0
3089,0.07768704991338171,0.14466706028962875,0.6666666666666666,0.0,0.010922131112424079,0.0
3092,0.020253942064302907,0.04213317640394815,1.0,1.0,0.17258364772611892,0.02760345306646482
3093,0.36094614599499575,0.1479571787859458,1.0,1.0,0.2614307451056248,0.026405802378055208
3094,0.06980034263035795,0.07690041291426047,1.0,1.0,0.3172254124961492,0.0
3096,0.06858583622608667,0.0,0.6666666666666666,1.0,0.1600589165140087,0.0
3098,0.07484747124294568,0.0,1.0,1.0,0.311811850414876,0.0
3099,0.16939290151849706,0.12021214033352977,0.6666666666666666,0.0,0.025950224423625122,0.0320108075998122
3100,0.07503455174651784,0.0,1.0,1.0,0.34199591522063516,0.0
3104,0.5677317884461305,0.21655863358397173,0.3333333333333333,0.0,0.001371083585407604,0.04759942896015176
3106,0.0720149712942664,0.0,0.3333333333333333,1.0,0.15965284610095606,0.0
3108,0.06467130309458458,0.0,1.0,1.0,0.3651372431055158,0.0
3109,0.3542193378341194,0.06344529599430367,0.6666666666666666,0.0,0.000577269791791996,0.01582815149802148
3110,0.06168610500515179,0.07601649745757219,1.0,1.0,0.3448587034989391,0.0
3113,0.07047079870532201,0.0,0.6666666666666666,1.0,0.23458210987481123,0.0
3114,0.3640668510437727,0.10381064499734828,1.0,1.0,0.25222798999735907,0.05138400513552615
3115,0.07551185984211821,0.0,1.0,1.0,0.3090734764436041,0.0
3116,0.08389812263197796,0.14064034534502065,0.6666666666666666,0.0,0.007711466182989988,0.0
3120,0.0720351962135715,0.0,0.6666666666666666,1.0,0.16699146650322771,0.06017955179120637
3121,0.07025439206875744,0.0,0.6666666666666666,1.0,0.30799191903485473,0.0
3122,0.07149417962216008,0.0,1.0,1.0,0.09106093763196238,0.17155148460779335
3124,0.07119788455434035,0.0,1.0,1.0,0.36090366111853334,0.0
3125,0.5722854290276738,0.21567472163956003,0.6666666666666666,0.0,0.006076678311457927,0.03895718159258798
3128,0.16399891553982685,0.08809664082694954,0.6666666666666666,0.0,0.04606372569182924,0.06331260599208592
3131,0.07294228384440525,0.11137301035297587,0.6666666666666666,1.0,0.3208241880693539,0.12345383296126318
3133,0.35943635576887,0.08190925253388334,1.0,1.0,0.19565037541979366,0.08781174847419301
3134,0.06267409231320592,0.01384796740453742,1.0,1.0,0.10640289886331576,0.03397495472880398
3135,0.29906497164314616,0.22436652769372425,1.0,1.0,0.04914109809268288,0.09070527253739065
3138,0.3616772768278751,0.23806717512374784,0.6666666666666666,1.0,0.0003271103856292468,0.0830498893370764
3139,0.05922837281119603,0.09015910525014732,1.0,1.0,0.20568739509532,0.02146190033630031
3141,0.08681961222559967,0.10754272174867414,0.6666666666666666,1.0,0.31247354329657584,0.23302449914248208
3143,0.07164586651694832,0.0,1.0,1.0,0.05994210067211026,0.1469469488651062
3144,0.07500522561352545,0.10754272174867414,0.6666666666666666,1.0,0.27920406059148695,0.07954316812141303
3145,0.07772446601409616,0.23806717512374784,0.6666666666666666,1.0,0.008768449464934786,0.0
3146,0.5748550050253868,0.19799646870388923,0.6666666666666666,0.0,0.013250622997199295,0.03883262592099338
3150,0.07941021303817625,0.23806717512374784,0.6666666666666666,1.0,0.0039949942765979875,0.08945971582144464
3152,0.08080674371619341,0.09713219334177964,0.6666666666666666,1.0,0.30290151725104797,0.12312807197401576
3153,0.06112890847829629,0.08603417933087804,1.0,1.0,0.24044030883157966,0.0
