OBJECTID,RoadWidth,sidewalk_width,public_transport,has_utilities,people_flow,tree_density,cluster_id
2064,0.20879508930000001,0.1605774876,1.0,0,0.168445683,0.0168725029,1
2065,0.0806338207,0.2078177166,0.6666666667000001,1,0.0065965312,0.119400983,3
2067,0.1631110416,0.1652916904,0.6666666667000001,1,0.0539525219,0.0906669477,3
2068,0.45018556870000004,0.138479669,0.6666666667000001,0,0.01497947,0.0074158531000000005,1
2070,0.0800806691,0.28658416800000003,0.6666666667000001,1,0.1259673884,0.22672006590000002,3
2071,0.0605606894,0.1060695345,0.6666666667000001,1,0.0680066906,0.0,3
2073,0.0815722569,0.1776664668,1.0,1,0.0126711445,0.12945166760000001,2
2074,0.2649131729,0.09565900620000001,0.6666666667000001,0,0.0055792471,0.08327025710000001,1
2075,0.0820970936,0.1031231599,0.6666666667000001,1,0.0811765175,0.0,3
2076,0.08426621620000001,0.0883912798,0.6666666667000001,0,0.0771708878,0.0,1
2080,0.0857972426,0.1084266354,0.6666666667000001,0,0.0528438803,0.0,1
2083,0.1589285283,0.1277745045,1.0,0,0.1366586187,0.0046181411000000006,1
2084,0.15992258310000002,0.1391671556,1.0,1,0.071980503,0.0,2
2085,0.0579253824,0.0978196798,0.6666666667000001,0,0.028416569500000002,0.0,1
2087,0.2888473424,0.1131408366,1.0,1,0.0260460445,0.0766496441,2
2089,0.0770115376,0.0826949515,1.0,1,0.0832787635,0.06543005240000001,2
2090,0.1638755435,0.1735415431,0.6666666667000001,1,0.0630087733,0.097488766,3
2092,0.0584237244,0.0,1.0,0,0.0915094318,0.0,1
2094,0.0834673319,0.10665881120000001,0.6666666667000001,1,0.0753025241,0.1101263761,3
2096,0.1899444533,0.1238951075,1.0,1,0.032533088200000004,0.0321257821,2
2098,0.0822690054,0.0680612864,0.6666666667000001,1,0.06751838410000001,0.0,3
2099,0.26644521050000003,0.0887841297,0.33333333330000003,0,0.002581911,0.1318373878,1
2102,0.0799754995,0.2121390689,0.6666666667000001,1,0.1128983461,0.0317616963,3
2105,0.0805296623,0.1169711264,0.6666666667000001,0,0.0077024094000000005,0.0,1
2106,0.0595197128,0.0972304066,0.6666666667000001,0,0.0946753929,0.0,1
2107,0.0580919346,0.0824985265,0.6666666667000001,0,0.0921813319,0.0,1
2110,0.160950009,0.1148104504,1.0,1,0.0185540072,0.0192007358,2
2111,0.0821436109,0.0,0.6666666667000001,1,0.0596888826,0.0,3
2113,0.09353833040000001,0.0978196798,0.6666666667000001,0,0.0356270594,0.0,1
2115,0.0831771043,0.0736593989,0.6666666667000001,1,0.0539852742,0.0,3
2118,0.0781906504,0.0,1.0,1,0.0596177216,0.0,2
2119,0.058702626,0.0,1.0,0,0.07046610240000001,0.0,1
2120,0.08379497550000001,0.0391868002,0.6666666667000001,0,0.0806350898,0.0,1
2122,0.0782988537,0.0823021017,1.0,0,0.040836487500000004,0.0,1
2123,0.16236170830000002,0.175014733,0.6666666667000001,1,0.0970052363,0.07746404650000001,3
2125,0.0780743571,0.0,1.0,0,0.0424396895,0.0,1
2127,0.0561566121,0.0750343745,0.6666666667000001,1,0.1149331584,0.0530702973,3
2128,0.3954741282,0.0736593989,0.6666666667000001,0,0.0062950864,0.0283507871,1
2130,0.0824115911,0.0736593989,0.6666666667000001,1,0.052231509200000005,0.0,3
2134,0.07872458830000001,0.0530347672,0.6666666667000001,1,0.0497065365,0.0,3
2135,0.1628278927,0.1381850343,0.6666666667000001,1,0.1361317295,0.0932059672,3
2138,0.2575189424,0.1785503866,1.0,0,0.0967802572,0.010424351600000001,1
2139,0.0790997605,0.0792575149,1.0,0,0.0528649073,0.0,1
2140,0.0764300712,0.0925162061,1.0,1,0.0443188551,0.0,2
2142,0.37762058070000004,0.0872127295,0.6666666667000001,0,0.0048344944,0.0439010836,1
2144,0.0762965867,0.0925162061,1.0,1,0.0363162499,0.0,2
2146,0.0984408509,0.1037124314,0.6666666667000001,0,0.0249524903,0.0069176304,1
2147,0.0753551167,0.0842663528,1.0,1,0.0316946548,0.0,2
2149,0.08196866530000001,0.1225692429,1.0,0,0.023008391200000002,0.0,1
2150,0.0793141447,0.1809074799,1.0,1,0.0378387039,0.0,2
2152,0.0783999783,0.1476134345,1.0,0,0.047432227300000004,0.0,1
2154,0.08521678740000001,0.1253682977,0.6666666667000001,0,0.0227176369,0.0,1
2155,0.077794242,0.1333726153,1.0,0,0.0604037051,0.0,1
2159,0.16032303650000002,0.1237477916,0.6666666667000001,0,0.172197291,0.1092544864,1
2161,0.08160866180000001,0.0823021017,0.6666666667000001,0,0.1471353732,0.0491228406,1
2162,0.21117050610000002,0.1346493828,0.6666666667000001,0,0.0112585034,0.009609949100000001,1
2163,0.0769923239,0.064820269,1.0,0,0.0639200516,0.0,1
2167,0.2672906122,0.08603417790000001,0.33333333330000003,0,0.0003697275,0.1369154267,1
2169,0.1662347804,0.1202121403,0.6666666667000001,1,0.016336412800000002,0.1063130563,3
2171,0.0808714635,0.08053427660000001,0.6666666667000001,0,0.2193557595,0.0705943222,1
2172,0.0782563814,0.0695344695,1.0,0,0.063571453,0.0,1
2174,0.06331117730000001,0.064820269,1.0,0,0.0732714535,0.0,1
2177,0.083365196,0.1428992311,1.0,0,0.0573056775,0.0,1
2179,0.0824773221,0.10096248490000001,0.6666666667000001,1,0.050831294000000006,0.0,3
2180,0.087242313,0.139068946,0.6666666667000001,0,0.0279770457,0.0,1
2181,0.2624568565,0.0976232573,0.33333333330000003,1,0.0016659334,0.1690028839,0
2182,0.0575623451,0.0,1.0,0,0.038530479900000005,0.0,1
2183,0.2625903409,0.1405421326,1.0,0,0.041547136400000004,0.0109992239,1
2184,0.0775464867,0.0,1.0,0,0.0318460382,0.0,1
2186,0.0601737867,0.0920251422,1.0,0,0.1039794036,0.012445986000000001,1
2187,0.0842975648,0.1378903977,1.0,0,0.016619734,0.0,1
2189,0.16014101220000002,0.12418974760000001,1.0,0,0.2227106834,0.1154247827,1
2193,0.0766464778,0.0494991163,1.0,0,0.0340724923,0.0,1
2197,0.084183294,0.1263013162,1.0,0,0.0754250042,0.0,1
2198,0.0775808691,0.0,1.0,0,0.034382165900000004,0.0,1
2200,0.1128035773,0.07405224810000001,1.0,0,0.0134823079,0.0125705416,1
2201,0.0772825515,0.060695343000000006,1.0,1,0.0624937937,0.0,2
2205,0.0774544633,0.0998821445,0.6666666667000001,0,0.2677537424,0.0,1
2207,0.08043460520000001,0.064820269,1.0,1,0.061051822900000004,0.0,2
2208,0.0815125934,0.2899233987,1.0,0,0.08471152280000001,0.0,1
2209,0.0645418636,0.0,1.0,0,0.0871315274,0.0,1
2210,0.0864707324,0.1402474953,0.6666666667000001,0,0.024971691,0.0,1
2215,0.1631575589,0.1495776851,1.0,0,0.2281645203,0.0776173458,1
2216,0.0626144288,0.0229817321,1.0,0,0.0246867225,0.0,1
2217,0.0772532254,0.0998821445,0.6666666667000001,0,0.3117878733,0.0,1
2220,0.0609498168,0.0,1.0,0,0.011521035300000001,0.0,1
2222,0.37791181960000003,0.11623453010000001,0.6666666667000001,0,0.0048802267,0.0795048433,1
2223,0.0866679253,0.1396582207,0.33333333330000003,0,0.0207824891,0.0,1
2225,0.076795131,0.1364172049,0.6666666667000001,0,0.3235442154,0.0,1
2227,0.08493566100000001,0.1172657654,0.6666666667000001,0,0.0025678455,0.0588190206,1
2230,0.21763135660000002,0.088391277,1.0,0,0.0905760104,0.0777898075,1
2231,0.063125108,0.0819092508,1.0,0,0.2565902742,0.0216726869,1
2232,0.0825005807,0.2899233987,1.0,0,0.0944300938,0.0,1
2233,0.1627075544,0.13239049090000002,1.0,0,0.2001985088,0.0947102164,1
2234,0.0881574906,0.1149086634,1.0,0,0.0130047879,0.0,1
2238,0.060331237700000005,0.1231585122,1.0,0,0.0091291663,0.0,1
2239,0.0825491205,0.125712039,0.6666666667000001,0,0.0118064486,0.060926885800000004,1
2240,0.0795983048,0.064820269,1.0,1,0.053700523300000004,0.0,2
2242,0.0612026283,0.0,1.0,1,0.0958909304,0.0,2
2244,0.0806429219,0.1435867194,0.33333333330000003,0,0.3230022213,0.0,1
2248,0.0858275799,0.14054213440000002,0.33333333330000003,0,0.0166909788,0.0,1
2249,0.0781502006,0.0736593989,1.0,1,0.0379381639,0.0,2
2250,0.0636762371,0.0,1.0,0,0.3270965329,0.0,1
2254,0.0836887947,0.042034963200000004,1.0,0,0.05896373,0.0,1
2255,0.0837171096,0.0730701243,0.6666666667000001,0,5.51765e-05,0.0,1
2256,0.0821608021,0.11667648600000001,1.0,0,0.017343267500000002,0.0,1
2257,0.060705803200000005,0.1022392431,1.0,0,0.0142432415,0.0,1
2258,0.08084415980000001,0.0936947539,0.6666666667000001,0,0.310274039,0.0,1
2261,0.1640545341,0.086525241,1.0,0,0.1275040876,0.0490078662,1
2263,0.0911659474,0.1364172049,0.6666666667000001,0,0.35518626740000003,0.0,1
2264,0.37507628590000003,0.125712039,0.6666666667000001,0,0.013372415200000001,0.1624397582,1
2268,0.06232319,0.0,1.0,1,0.09865433230000001,0.0,2
2269,0.061808465800000004,0.0,1.0,0,0.37295290600000003,0.0,1
2271,0.080618652,0.1626399546,0.6666666667000001,0,0.0050377942,0.0,1
2274,0.0773816536,0.1001767819,1.0,0,0.375294077,0.0,1
2275,0.260826728,0.11078373400000001,1.0,0,0.0231374759,0.006764331100000001,1
2277,0.0812658494,0.1882734198,1.0,1,0.019133231,0.0464592655,2
2278,0.0822255218,0.1599882191,1.0,0,0.2844782837,0.0,1
2279,0.0816197855,0.1767825592,1.0,0,0.10960274810000001,0.0,1
2282,0.1619835023,0.0406599881,0.33333333330000003,1,0.0096900587,0.1157505437,0
2283,0.060122617600000004,0.0,1.0,1,0.0975883339,0.0,2
2284,0.08662444180000001,0.1514437291,1.0,0,0.23712466740000002,0.0,1
2286,0.0806328094,0.12021214120000001,1.0,0,0.1915139503,0.0,1
2290,0.0803132557,0.12021214120000001,1.0,0,0.145763249,0.0,1
2291,0.08070056290000001,0.0886859155,1.0,0,0.11367237270000001,0.0,1
2294,0.08222451060000001,0.1299351805,0.33333333330000003,0,0.0099355613,0.0,1
2296,0.2130352436,0.1310155144,1.0,1,0.2173434158,0.1891138343,2
2298,0.0609987611,0.2539776112,1.0,1,0.12015385270000001,0.0,2
2300,0.06199049,0.1767825592,1.0,0,0.1187424821,0.0,1
2301,0.0612060665,0.0,1.0,1,0.1166843701,0.0,2
2303,0.062035996100000004,0.0,1.0,1,0.1067343745,0.0,2
2304,0.0804882012,0.1306717741,1.0,0,0.1131191742,0.0,1
2307,0.08273316730000001,0.0807307006,1.0,0,0.3742098253,0.0,1
2310,0.08290912410000001,0.0970830857,1.0,0,0.025422665100000002,0.0,1
2311,0.0881827718,0.1434885106,0.6666666667000001,0,0.0017522941,0.0,1
2313,0.0778933441,0.1180023578,0.6666666667000001,0,0.0043344753000000005,0.0,1
2314,0.1638421724,0.0947680786,1.0,0,0.0487774776,0.0,1
2315,0.06602232770000001,0.0745433117,1.0,0,0.36972045060000003,0.0,1
2317,0.08122742200000001,0.0774896875,1.0,0,0.36251814050000003,0.0,1
2319,0.37624933120000004,0.0397760744,0.6666666667000001,0,0.0275684061,0.0997403493,1
2320,0.0808744972,0.20801413740000002,1.0,1,0.047852516500000004,0.0945473359,2
2321,0.2649182291,0.150265171,1.0,1,0.0304061192,0.1034770195,2
2324,0.081482256,0.0818110383,1.0,1,0.34092702420000004,0.0,2
2326,0.1599094369,0.0612846203,0.6666666667000001,0,0.0020248554,0.1284935471,1
2328,0.0631716253,0.0745433117,1.0,0,0.3363865854,0.0,1
2330,0.08229630900000001,0.06383814510000001,1.0,1,0.3079750025,0.0,2
2332,0.08317002550000001,0.1767825592,1.0,0,0.1205165022,0.0,1
2333,0.0796822382,0.1169711253,1.0,1,0.0720877713,0.0,2
2334,0.0640473643,0.0,1.0,0,0.3167488902,0.0,1
2338,0.1619673224,0.0861814955,1.0,0,0.0506786184,0.0,1
2339,0.21569077550000001,0.147122373,1.0,1,0.24138570650000002,0.1090436999,2
2340,0.08204552,0.0819092543,1.0,1,0.2575406572,0.0369738721,2
2342,0.3672391296,0.0894716144,1.0,0,0.030467745600000002,0.0876105432,1
2345,0.0638178115,0.0,1.0,0,0.3033740589,0.0,1
2346,0.0790502095,0.0447849149,1.0,0,0.0602540384,0.0611376723,1
2347,0.1209248936,0.1063641719,0.6666666667000001,0,0.0007095063,0.0,1
2351,0.0894245818,0.1113730104,0.6666666667000001,0,0.0,0.0,1
2353,0.265131602,0.150265171,1.0,1,0.08414332000000001,0.0949784902,2
2355,0.1034687658,0.10047142270000001,1.0,1,0.3060719423,0.0,2
2357,0.0845968936,0.1932822623,1.0,1,0.11779009200000001,0.0,2
2358,0.2609056051,0.09487330320000001,0.33333333330000003,0,0.0053682847,0.0,1
2360,0.0791220079,0.1246317029,0.6666666667000001,1,0.0954439569,0.0,3
2362,0.0573726353,0.0601060688,0.6666666667000001,0,0.0365773243,0.11278037,1
2364,0.0639917458,0.1066588098,1.0,1,0.28667328000000003,0.0,2
2365,0.0796832494,0.08898055340000001,0.6666666667000001,1,0.0362707722,0.0,3
2366,0.0797247105,0.085739542,0.6666666667000001,1,0.0487804495,0.0,3
2370,0.08797951130000001,0.1408367703,0.6666666667000001,1,0.13108374920000002,0.0,3
2371,0.2552749876,0.1611667657,1.0,1,0.21177225930000002,0.016431767400000002,2
2375,0.2664856604,0.1782557475,1.0,1,0.1254975251,0.0764196951,2
2377,0.0922307894,0.12021213680000001,0.6666666667000001,0,0.00027406100000000003,0.0,1
2378,0.2565036515,0.1743272447,1.0,1,0.11267113070000001,0.0231865173,2
2380,0.2550130749,0.2709683754,1.0,1,0.10660025120000001,0.0213852507,2
2383,0.0879137804,0.096641133,0.6666666667000001,1,0.0696157857,0.0,3
2384,0.2577818664,0.2307012369,1.0,1,0.0793663345,0.011861532400000001,2
2387,0.0853886992,0.13199764390000002,0.33333333330000003,0,0.0,0.0,1
2388,0.2585969306,0.1421135368,1.0,1,0.2745176283,0.033294689100000004,2
2389,0.25792849700000003,0.24837949180000002,1.0,1,0.0348862342,0.0370026157,2
2390,0.0830830584,0.0447849149,1.0,0,0.09854973980000001,0.0,1
2393,0.3648778703,0.0889805516,1.0,1,0.0161047785,0.1370399824,2
2394,0.082189117,0.0745433109,0.6666666667000001,1,0.0264084263,0.0,3
2395,0.09278191840000001,0.11373011300000001,0.33333333330000003,0,7.053470000000001e-05,0.0701056807,1
2399,0.1626559809,0.1776664697,1.0,0,0.0943868487,0.0,1
2400,0.0847526255,0.1528187,0.6666666667000001,1,0.1788976186,0.0,3
2401,0.0803213457,0.07424867360000001,0.6666666667000001,0,0.0200065902,0.0,1
2403,0.2727402167,0.2140051044,1.0,1,0.0328650668,0.0506845771,2
2405,0.2612281926,0.21950501020000002,1.0,1,0.2635557744,0.0,2
2407,0.0576046152,0.047240227700000005,1.0,0,0.062250576700000004,0.0,1
2409,0.0835644115,0.098703596,0.6666666667000001,1,0.09999343070000001,0.0,3
2411,0.2167647188,0.1891573369,1.0,1,0.17856359730000002,0.3612210288,2
2412,0.08384149290000001,0.086034178,1.0,1,0.0537163416,0.0081919307,2
2414,0.1605030382,0.0748379482,0.6666666667000001,0,0.0087463021,0.0943365494,1
2415,0.09185561710000001,0.1217835408,0.33333333330000003,0,0.0,0.08107616100000001,1
2417,0.0605850604,0.0475839718,1.0,0,0.085010154,0.0,1
2418,0.0913408929,0.12168532680000001,0.6666666667000001,0,0.0,0.0,1
2422,0.0854938688,0.1478098601,1.0,1,0.1033899707,0.18505140320000002,2
2423,0.08123551200000001,0.1222746033,0.6666666667000001,1,0.2286245591,0.0,3
2424,0.0800442643,0.0748379482,0.6666666667000001,0,0.0156704778,0.0446963237,1
2427,0.0813882101,0.10798468,1.0,1,0.1432280571,0.0,2
2429,0.0809493294,0.10970339770000001,1.0,1,0.2193182868,0.0774065593,2
2430,0.0809503406,0.0994401884,1.0,1,0.0974496426,0.043536997800000005,2
2432,0.2606022314,0.19387153940000001,1.0,1,0.0765022986,0.0348947505,2
2433,0.0632747724,0.08809664140000001,1.0,1,0.25753653590000003,0.0,2
2435,0.26733207330000003,0.1473187993,1.0,1,0.11469945670000001,0.0344348526,2
2437,0.08057820210000001,0.1458456099,1.0,0,0.12406576500000001,0.0,1
2438,0.262450789,0.2144961702,1.0,1,0.2272073392,0.051384005100000005,2
2439,0.0795568437,0.1269888048,1.0,1,0.10852363870000001,0.1641164691,2
2440,0.0830314848,0.0819583581,1.0,1,0.24475834330000001,0.0,2
2444,0.0807309003,0.0915340805,1.0,1,0.2009601936,0.0,2
2446,0.0921296648,0.1231585167,0.6666666667000001,0,0.0,0.0,1
2447,0.09215090100000001,0.1231585167,0.33333333330000003,0,0.0,0.0,1
2449,0.0858366811,0.1216853269,1.0,1,0.0991132462,0.0352300927,2
2451,0.08155809950000001,0.1044981349,1.0,1,0.0740426192,0.0,2
2452,0.0830365411,0.0536240427,1.0,0,0.10050593440000001,0.0,1
2454,0.0607616239,0.0601060688,1.0,0,0.039879754,0.0,1
2455,0.059892660300000004,0.0536240427,1.0,0,0.0639850774,0.0,1
2456,0.1589608881,0.0748379482,0.6666666667000001,0,0.0140381605,0.0975270909,1
2457,0.07955886620000001,0.103437439,1.0,1,0.22769232080000001,0.0186067011,2
2459,0.0640878142,0.0,0.6666666667000001,1,0.2745394526,0.0,3
2460,0.0569343613,0.0630524445,1.0,1,0.2785801931,0.0,2
2464,0.1663288262,0.1651934806,1.0,1,0.1225180679,0.031330542,2
2467,0.0863696078,0.0957572186,1.0,1,0.0708498226,0.1034674383,2
2468,0.0827119311,0.0810253388,1.0,1,0.0616036708,0.0,2
2469,0.1659384853,0.1814967613,1.0,0,0.0253780147,0.0082110931,1
2471,0.2789452219,0.1926929914,1.0,1,0.1606866569,0.0,2
2472,0.26094201,0.27185228710000003,1.0,1,0.0894320539,0.6749767656,2
2473,0.0606673758,0.0565704189,1.0,0,0.044471739,0.0,1
2475,0.0674593082,0.0,1.0,1,0.33800093810000004,0.0,2
2480,0.091949663,0.1314083688,0.0,0,0.0,0.0,1
2481,0.0830001362,0.1180514649,1.0,1,0.1686427486,0.0804629639,2
2482,0.0634183693,0.0,0.6666666667000001,1,0.2956207482,0.0,3
2484,0.0683492047,0.0,1.0,1,0.37887032130000003,0.0,2
2488,0.0808198899,0.0810253388,1.0,1,0.0512927793,0.0,2
2490,0.0677899857,0.0,1.0,1,0.4066300143,0.0,2
2492,0.26433878520000004,0.09487330320000001,0.33333333330000003,0,0.0002728264,0.048662942800000004,1
2493,0.0804204478,0.1074445111,1.0,1,0.1094977847,0.0911747516,2
2494,0.0761368098,0.0872127277,1.0,1,0.138710948,0.0,2
2496,0.0792676274,0.1060695378,1.0,1,0.1366139597,0.0,2
2497,0.0608731644,0.09993125380000001,1.0,1,0.14264992140000002,0.0,2
2498,0.0917767399,0.1343547428,1.0,1,0.12313612300000001,0.22377863580000001,2
2503,0.0702028185,0.0,1.0,1,0.4337586651,0.0,2
2504,0.0596036462,0.09516794320000001,0.6666666667000001,1,0.3111724644,0.0,3
2506,0.3650649508,0.1985857408,1.0,1,0.0138962405,0.1009763248,2
2507,0.2635186647,0.2911019438,1.0,1,0.1013481334,0.2172155101,2
2508,0.08487802,0.0872127277,1.0,1,0.1552575332,0.0,2
2510,0.0813740527,0.2557454421,0.6666666667000001,1,0.2127347906,0.0979774075,3
2511,0.2148635763,0.1177568241,1.0,1,0.20102950420000001,0.1539124853,2
